"No.","Time","Source","Destination","Protocol","Length","Info"
"396","1.252932","172.20.10.5","66.22.217.4","UDP","1132","56749  >  50003 Len=1090"
"397","1.259750","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"398","1.273481","66.22.217.4","172.20.10.5","UDP","94","50003  >  56749 Len=52"
"399","1.273483","66.22.216.117","172.20.10.5","UDP","161","50002  >  53854 Len=119"
"400","1.273484","66.22.216.117","172.20.10.5","UDP","153","50002  >  53854 Len=111"
"401","1.273484","66.22.216.117","172.20.10.5","UDP","141","50002  >  53854 Len=99"
"402","1.273485","66.22.216.117","172.20.10.5","UDP","145","50002  >  53854 Len=103"
"403","1.275500","172.20.10.5","66.22.217.4","UDP","1075","56749  >  50003 Len=1033"
"404","1.280606","172.20.10.5","66.22.217.4","UDP","1076","56749  >  50003 Len=1034"
"405","1.280642","172.20.10.5","66.22.217.4","UDP","1076","56749  >  50003 Len=1034"
"406","1.280645","172.20.10.5","66.22.217.4","UDP","1076","56749  >  50003 Len=1034"
"407","1.280697","66.22.216.117","172.20.10.5","UDP","190","50002  >  53854 Len=148"
"408","1.282976","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"409","1.282992","172.20.10.5","66.22.217.4","UDP","1076","56749  >  50003 Len=1034"
"410","1.286310","172.20.10.5","66.22.217.4","UDP","1076","56749  >  50003 Len=1034"
"411","1.299772","172.20.10.5","66.22.217.4","RTCP","102","Sender Report   Payload-specific Feedback   TSTN  [Malformed Packet]"
"412","1.305065","66.22.217.4","172.20.10.5","UDP","114","50003  >  56749 Len=72"
"413","1.305066","66.22.216.117","172.20.10.5","UDP","203","50002  >  53854 Len=161"
"414","1.306421","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"415","1.309856","172.20.10.5","66.22.217.4","UDP","1222","56749  >  50003 Len=1180"
"416","1.316018","172.20.10.5","66.22.217.4","UDP","1222","56749  >  50003 Len=1180"
"417","1.316085","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"418","1.316088","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"419","1.318389","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"420","1.318412","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"421","1.319947","66.22.216.117","172.20.10.5","UDP","146","50002  >  53854 Len=104"
"422","1.321879","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"423","1.321882","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"424","1.328037","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"425","1.328073","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"426","1.328076","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"427","1.335124","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"428","1.335690","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"429","1.335788","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"430","1.340769","66.22.216.117","172.20.10.5","UDP","147","50002  >  53854 Len=105"
"431","1.340927","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"432","1.340951","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"433","1.340954","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"434","1.340965","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"435","1.340976","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"436","1.344361","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"437","1.347103","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"438","1.347126","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"439","1.353392","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"440","1.353502","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"441","1.353514","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"442","1.359444","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"443","1.359498","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"444","1.359532","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"445","1.361346","66.22.216.117","172.20.10.5","UDP","154","50002  >  53854 Len=112"
"446","1.365186","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"447","1.365240","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"448","1.371560","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"449","1.378718","172.20.10.5","66.22.217.4","UDP","1177","56749  >  50003 Len=1135"
"450","1.380258","66.22.216.117","172.20.10.5","UDP","150","50002  >  53854 Len=108"
"451","1.384626","172.20.10.5","66.22.217.4","UDP","1177","56749  >  50003 Len=1135"
"452","1.384742","172.20.10.5","66.22.217.4","UDP","50","56749  >  50003 Len=8"
"453","1.384768","172.20.10.5","66.22.217.4","UDP","1177","56749  >  50003 Len=1135"
"454","1.384786","172.20.10.5","66.22.217.4","UDP","1177","56749  >  50003 Len=1135"
"455","1.388921","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"456","1.388959","172.20.10.5","66.22.217.4","UDP","1177","56749  >  50003 Len=1135"
"457","1.390804","172.20.10.5","66.22.217.4","UDP","1177","56749  >  50003 Len=1135"
"458","1.397342","172.20.10.5","66.22.217.4","UDP","1178","56749  >  50003 Len=1136"
"459","1.397491","172.20.10.5","66.22.217.4","UDP","1178","56749  >  50003 Len=1136"
"460","1.397564","172.20.10.5","66.22.217.4","UDP","1178","56749  >  50003 Len=1136"
"461","1.402839","172.20.10.5","66.22.217.4","UDP","1178","56749  >  50003 Len=1136"
"462","1.404964","66.22.217.4","172.20.10.5","UDP","102","50003  >  56749 Len=60"
"463","1.404965","66.22.216.117","172.20.10.5","UDP","142","50002  >  53854 Len=100"
"464","1.406648","172.20.10.5","66.22.217.4","RTCP","118","Sender Report   "
"465","1.411305","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"466","1.411428","172.20.10.5","66.22.217.4","UDP","1073","56749  >  50003 Len=1031"
"467","1.417742","172.20.10.5","66.22.217.4","UDP","1073","56749  >  50003 Len=1031"
"468","1.417792","172.20.10.5","66.22.217.4","UDP","1073","56749  >  50003 Len=1031"
"469","1.420914","66.22.216.117","172.20.10.5","UDP","144","50002  >  53854 Len=102"
"470","1.423059","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"471","1.443695","66.22.216.117","172.20.10.5","UDP","160","50002  >  53854 Len=118"
"472","1.443696","66.22.217.4","172.20.10.5","RTCP","110","Payload-specific Feedback   ALFB  "
"473","1.443697","66.22.217.4","172.20.10.5","RTCP","94","Receiver Report   "
"474","1.443698","66.22.217.4","172.20.10.5","RTCP","94","Receiver Report   Sender Report   [Malformed Packet]"
"475","1.445779","172.20.10.5","162.159.130.235","TLSv1.2","140","Application Data"
"476","1.445864","172.20.10.5","66.22.217.4","UDP","1224","56749  >  50003 Len=1182"
"477","1.447242","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"478","1.451117","172.20.10.5","66.22.217.4","UDP","1224","56749  >  50003 Len=1182"
"479","1.458894","172.20.10.5","66.22.216.117","UDP","231","53854  >  50002 Len=189"
"480","1.469518","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"481","1.471490","66.22.216.117","172.20.10.5","UDP","213","50002  >  53854 Len=171"
"482","1.478920","172.20.10.5","66.22.216.117","UDP","238","53854  >  50002 Len=196"
"483","1.479263","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"484","1.485111","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"485","1.491391","66.22.216.117","172.20.10.5","UDP","241","50002  >  53854 Len=199"
"486","1.492426","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"487","1.493111","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"488","1.498875","66.22.217.4","172.20.10.5","UDP","50","50003  >  56749 Len=8"
"489","1.499884","172.20.10.5","66.22.216.117","UDP","249","53854  >  50002 Len=207"
"490","1.505038","66.22.216.117","172.20.10.5","UDP","225","50002  >  53854 Len=183"
"491","1.513484","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"492","1.515378","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"493","1.518396","172.20.10.5","66.22.216.117","UDP","253","53854  >  50002 Len=211"
"494","1.519513","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"495","1.519517","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"496","1.520278","66.22.216.117","172.20.10.5","UDP","245","50002  >  53854 Len=203"
"497","1.533269","162.159.130.235","172.20.10.5","TCP","54","443  >  62113 [ACK] Seq=1 Ack=87 Win=7 Len=0"
"498","1.536822","66.22.217.4","172.20.10.5","UDP","126","50003  >  56749 Len=84"
"499","1.538690","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"500","1.538723","172.20.10.5","66.22.216.117","UDP","245","53854  >  50002 Len=203"
"501","1.543410","172.20.10.5","66.22.217.4","RTCP","102","Sender Report   "
"502","1.544606","66.22.216.117","172.20.10.5","UDP","232","50002  >  53854 Len=190"
"503","1.546907","172.20.10.5","66.22.217.4","UDP","1109","56749  >  50003 Len=1067"
"504","1.550091","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"505","1.550121","172.20.10.5","66.22.217.4","UDP","1109","56749  >  50003 Len=1067"
"506","1.559402","172.20.10.5","66.22.216.117","UDP","242","53854  >  50002 Len=200"
"507","1.561115","66.22.216.117","172.20.10.5","UDP","232","50002  >  53854 Len=190"
"508","1.574302","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"509","1.579287","172.20.10.5","66.22.216.117","UDP","248","53854  >  50002 Len=206"
"510","1.581352","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"511","1.585145","66.22.216.117","172.20.10.5","UDP","240","50002  >  53854 Len=198"
"512","1.586818","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"513","1.586933","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"514","1.592985","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"515","1.593189","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"516","1.593376","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"517","1.598897","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"518","1.598900","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"519","1.598945","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"520","1.598947","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"521","1.599938","172.20.10.5","66.22.216.117","UDP","227","53854  >  50002 Len=185"
"522","1.604633","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"523","1.604672","172.20.10.5","66.22.217.4","UDP","1244","56749  >  50003 Len=1202"
"524","1.604675","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"525","1.610198","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"526","1.610202","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"527","1.610272","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"528","1.614285","66.22.216.117","172.20.10.5","UDP","234","50002  >  53854 Len=192"
"529","1.616019","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"530","1.616071","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"531","1.616074","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"532","1.620350","172.20.10.5","66.22.216.117","UDP","213","53854  >  50002 Len=171"
"533","1.620397","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"534","1.620445","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
